temperature,day,rep,count,stage,n_obs
10,51,4,1,3,2
10,51,4,2,3,2
10,51,4,3,3,2
10,51,5,1,3,3
10,51,5,2,3,4
10,51,5,3,3,4
10,51,1,1,4,5
10,51,1,2,4,1
10,51,1,3,4,8
10,51,2,1,4,6
10,51,2,2,4,7
10,51,2,3,4,7
10,51,3,1,4,4
10,51,3,2,4,4
10,51,3,3,4,4
10,51,4,1,4,4
10,51,4,2,4,5
10,51,4,3,4,5
10,51,5,1,4,5
10,51,5,2,4,4
10,51,5,3,4,5
10,54,1,1,1,0
10,54,1,2,1,0
10,54,1,3,1,0
10,54,2,1,1,0
10,54,2,2,1,0
10,54,2,3,1,0
10,54,3,1,1,0
10,54,3,2,1,0
10,54,3,3,1,0
10,54,4,1,1,0
10,54,4,2,1,0
10,54,4,3,1,0
10,54,5,1,1,0
10,54,5,2,1,0
10,54,5,3,1,0
10,54,1,1,2,0
10,54,1,2,2,0
10,54,1,3,2,0
10,54,2,1,2,0
10,54,2,2,2,0
10,54,2,3,2,0
10,54,3,1,2,0
10,54,3,2,2,0
10,54,3,3,2,0
10,54,4,1,2,0
10,54,4,2,2,0
10,54,4,3,2,0
10,54,5,1,2,0
10,54,5,2,2,0
10,54,5,3,2,0
10,54,1,1,3,3
10,54,1,2,3,2
10,54,1,3,3,3
10,54,2,1,3,3
10,54,2,2,3,3
10,54,2,3,3,3
10,54,3,1,3,8
10,54,3,2,3,10
10,54,3,3,3,11
10,54,4,1,3,1
10,54,4,2,3,0
10,54,4,3,3,0
10,54,5,1,3,5
10,54,5,2,3,5
10,54,5,3,3,5
10,54,1,1,4,2
10,54,1,2,4,2
10,54,1,3,4,2
10,54,2,1,4,5
10,54,2,2,4,5
10,54,2,3,4,5
10,54,3,1,4,6
10,54,3,2,4,2
10,54,3,3,4,6
10,54,4,1,4,6
10,54,4,2,4,7
10,54,4,3,4,6
10,54,5,1,4,5
10,54,5,2,4,4
10,54,5,3,4,5
10,57,1,1,1,0
10,57,1,2,1,0
10,57,1,3,1,0
10,57,2,1,1,0
10,57,2,2,1,0
10,57,2,3,1,0
10,57,3,1,1,0
10,57,3,2,1,0
10,57,3,3,1,0
10,57,4,1,1,0
10,57,4,2,1,0
10,57,4,3,1,0
10,57,5,1,1,0
10,57,5,2,1,0
10,57,5,3,1,0
10,57,1,1,2,0
10,57,1,2,2,0
10,57,1,3,2,0
10,57,2,1,2,0
10,57,2,2,2,0
10,57,2,3,2,0
10,57,3,1,2,0
10,57,3,2,2,0
10,57,3,3,2,0
10,57,4,1,2,0
10,57,4,2,2,0
10,57,4,3,2,0
10,57,5,1,2,0
10,57,5,2,2,0
10,57,5,3,2,0
10,57,1,1,3,2
10,57,1,2,3,0
10,57,1,3,3,0
10,57,2,1,3,4
10,57,2,2,3,2
10,57,2,3,3,5
10,57,3,1,3,5
10,57,3,2,3,5
10,57,3,3,3,4
10,57,4,1,3,1
10,57,4,2,3,1
10,57,4,3,3,1
10,57,5,1,3,8
10,57,5,2,3,6
10,57,5,3,3,7
10,57,1,1,4,2
10,57,1,2,4,6
10,57,1,3,4,6
10,57,2,1,4,6
10,57,2,2,4,5
10,57,2,3,4,5
10,57,3,1,4,5
10,57,3,2,4,5
10,57,3,3,4,5
10,57,4,1,4,4
10,57,4,2,4,7
10,57,4,3,4,6
10,57,5,1,4,5
10,57,5,2,4,5
10,57,5,3,4,5
10,60,1,1,1,0
10,60,1,2,1,0
10,60,1,3,1,0
10,60,2,1,1,0
10,60,2,2,1,0
10,60,2,3,1,0
10,60,3,1,1,0
10,60,3,2,1,0
10,60,3,3,1,0
10,60,4,1,1,0
10,60,4,2,1,0
10,60,4,3,1,0
10,60,5,1,1,0
10,60,5,2,1,0
10,60,5,3,1,0
10,60,1,1,2,0
10,60,1,2,2,0
10,60,1,3,2,0
10,60,2,1,2,0
10,60,2,2,2,0
10,60,2,3,2,0
10,60,3,1,2,0
10,60,3,2,2,0
10,60,3,3,2,0
10,60,4,1,2,0
10,60,4,2,2,0
10,60,4,3,2,0
10,60,5,1,2,0
10,60,5,2,2,0
10,60,5,3,2,0
10,60,1,1,3,3
10,60,1,2,3,0
10,60,1,3,3,1
10,60,2,1,3,4
10,60,2,2,3,4
10,60,2,3,3,5
10,60,3,1,3,4
10,60,3,2,3,5
10,60,3,3,3,5
10,60,4,1,3,1
10,60,4,2,3,2
10,60,4,3,3,2
10,60,5,1,3,0
10,60,5,2,3,1
10,60,5,3,3,1
10,60,1,1,4,1
10,60,1,2,4,4
10,60,1,3,4,4
10,60,2,1,4,4
10,60,2,2,4,5
10,60,2,3,4,5
10,60,3,1,4,6
10,60,3,2,4,4
10,60,3,3,4,6
10,60,4,1,4,4
10,60,4,2,4,2
10,60,4,3,4,4
10,60,5,1,4,3
10,60,5,2,4,4
10,60,5,3,4,4
10,63,1,1,1,0
10,63,1,2,1,0
10,63,1,3,1,0
10,63,2,1,1,0
10,63,2,2,1,0
10,63,2,3,1,0
10,63,3,1,1,0
10,63,3,2,1,0
10,63,3,3,1,0
10,63,4,1,1,0
10,63,4,2,1,0
10,63,4,3,1,0
10,63,5,1,1,0
10,63,5,2,1,0
10,63,5,3,1,0
10,63,1,1,2,0
10,63,1,2,2,0
10,63,1,3,2,0
10,63,2,1,2,0
10,63,2,2,2,0
10,63,2,3,2,0
10,63,3,1,2,0
10,63,3,2,2,0
10,63,3,3,2,0
10,63,4,1,2,0
10,63,4,2,2,0
10,63,4,3,2,0
10,63,5,1,2,0
10,63,5,2,2,0
10,63,5,3,2,0
10,63,1,1,3,2
10,63,1,2,3,1
10,63,1,3,3,2
10,63,2,1,3,1
10,63,2,2,3,1
10,63,2,3,3,1
10,63,3,1,3,4
10,63,3,2,3,5
10,63,3,3,3,6
10,63,4,1,3,1
10,63,4,2,3,2
10,63,4,3,3,1
10,63,5,1,3,3
10,63,5,2,3,1
10,63,5,3,3,3
10,63,1,1,4,5
10,63,1,2,4,5
10,63,1,3,4,5
10,63,2,1,4,3
10,63,2,2,4,5
10,63,2,3,4,4
10,63,3,1,4,6
10,63,3,2,4,7
10,63,3,3,4,7
10,63,4,1,4,4
10,63,4,2,4,1
10,63,4,3,4,4
10,63,5,1,4,4
10,63,5,2,4,4
10,63,5,3,4,5
10,66,1,1,1,0
10,66,1,2,1,0
10,66,1,3,1,0
10,66,2,1,1,0
10,66,2,2,1,0
10,66,2,3,1,0
10,66,3,1,1,0
10,66,3,2,1,0
10,66,3,3,1,0
10,66,4,1,1,0
10,66,4,2,1,0
10,66,4,3,1,0
10,66,5,1,1,0
10,66,5,2,1,0
10,66,5,3,1,0
10,66,1,1,2,0
10,66,1,2,2,0
10,66,1,3,2,0
10,66,2,1,2,0
10,66,2,2,2,0
10,66,2,3,2,0
10,66,3,1,2,0
10,66,3,2,2,0
10,66,3,3,2,0
10,66,4,1,2,0
10,66,4,2,2,0
10,66,4,3,2,0
10,66,5,1,2,0
10,66,5,2,2,0
10,66,5,3,2,0
10,66,1,1,3,1
10,66,1,2,3,1
10,66,1,3,3,1
10,66,2,1,3,4
10,66,2,2,3,3
10,66,2,3,3,3
10,66,3,1,3,2
10,66,3,2,3,2
10,66,3,3,3,2
10,66,4,1,3,1
10,66,4,2,3,2
10,66,4,3,3,2
10,66,5,1,3,2
10,66,5,2,3,2
10,66,5,3,3,2
10,66,1,1,4,2
10,66,1,2,4,4
10,66,1,3,4,4
10,66,2,1,4,6
10,66,2,2,4,5
10,66,2,3,4,6
10,66,3,1,4,4
10,66,3,2,4,7
10,66,3,3,4,7
10,66,4,1,4,4
10,66,4,2,4,3
10,66,4,3,4,3
10,66,5,1,4,5
10,66,5,2,4,4
10,66,5,3,4,6
10,69,1,1,1,0
10,69,1,2,1,0
10,69,1,3,1,0
10,69,2,1,1,0
10,69,2,2,1,0
10,69,2,3,1,0
10,69,3,1,1,0
10,69,3,2,1,0
10,69,3,3,1,0
10,69,4,1,1,0
10,69,4,2,1,0
10,69,4,3,1,0
10,69,5,1,1,0
10,69,5,2,1,0
10,69,5,3,1,0
10,69,1,1,2,0
10,69,1,2,2,0
10,69,1,3,2,0
10,69,2,1,2,0
10,69,2,2,2,0
10,69,2,3,2,0
10,69,3,1,2,0
10,69,3,2,2,0
10,69,3,3,2,0
10,69,4,1,2,0
10,69,4,2,2,0
10,69,4,3,2,0
10,69,5,1,2,0
10,69,5,2,2,0
10,69,5,3,2,0
10,69,1,1,3,0
10,69,1,2,3,0
10,69,1,3,3,0
10,69,2,1,3,2
10,69,2,2,3,2
10,69,2,3,3,2
10,69,3,1,3,0
10,69,3,2,3,0
10,69,3,3,3,0
10,69,4,1,3,0
10,69,4,2,3,0
10,69,4,3,3,0
10,69,5,1,3,3
10,69,5,2,3,0
10,69,5,3,3,2
10,69,1,1,4,6
10,69,1,2,4,6
10,69,1,3,4,6
10,69,2,1,4,0
10,69,2,2,4,1
10,69,2,3,4,1
10,69,3,1,4,4
10,69,3,2,4,5
10,69,3,3,4,5
10,69,4,1,4,2
10,69,4,2,4,3
10,69,4,3,4,3
10,69,5,1,4,3
10,69,5,2,4,3
10,69,5,3,4,3
10,72,1,1,1,0
10,72,1,2,1,0
10,72,1,3,1,0
10,72,2,1,1,0
10,72,2,2,1,0
10,72,2,3,1,0
10,72,3,1,1,0
10,72,3,2,1,0
10,72,3,3,1,0
10,72,4,1,1,0
10,72,4,2,1,0
10,72,4,3,1,0
10,72,5,1,1,0
10,72,5,2,1,0
10,72,5,3,1,0
10,72,1,1,2,0
10,72,1,2,2,0
10,72,1,3,2,0
10,72,2,1,2,0
10,72,2,2,2,0
10,72,2,3,2,0
10,72,3,1,2,0
10,72,3,2,2,0
10,72,3,3,2,0
10,72,4,1,2,0
10,72,4,2,2,0
10,72,4,3,2,0
10,72,5,1,2,0
10,72,5,2,2,0
10,72,5,3,2,0
10,72,1,1,3,1
10,72,1,2,3,1
10,72,1,3,3,0
10,72,2,1,3,2
10,72,2,2,3,2
10,72,2,3,3,2
10,72,3,1,3,1
10,72,3,2,3,2
10,72,3,3,3,1
10,72,4,1,3,0
10,72,4,2,3,0
10,72,4,3,3,0
10,72,5,1,3,3
10,72,5,2,3,1
10,72,5,3,3,2
10,72,1,1,4,3
10,72,1,2,4,4
10,72,1,3,4,4
10,72,2,1,4,3
10,72,2,2,4,4
10,72,2,3,4,4
10,72,3,1,4,6
10,72,3,2,4,3
10,72,3,3,4,6
10,72,4,1,4,4
10,72,4,2,4,3
10,72,4,3,4,4
10,72,5,1,4,4
10,72,5,2,4,4
10,72,5,3,4,5
10,75,1,1,1,0
10,75,1,2,1,0
10,75,1,3,1,0
10,75,2,1,1,0
10,75,2,2,1,0
10,75,2,3,1,0
10,75,3,1,1,0
10,75,3,2,1,0
10,75,3,3,1,0
10,75,4,1,1,0
10,75,4,2,1,0
10,75,4,3,1,0
10,75,5,1,1,0
10,75,5,2,1,0
10,75,5,3,1,0
10,75,1,1,2,0
10,75,1,2,2,0
10,75,1,3,2,0
10,75,2,1,2,0
10,75,2,2,2,0
10,75,2,3,2,0
10,75,3,1,2,0
10,75,3,2,2,0
10,75,3,3,2,0
10,75,4,1,2,0
10,75,4,2,2,0
10,75,4,3,2,0
10,75,5,1,2,0
10,75,5,2,2,0
10,75,5,3,2,0
10,75,1,1,3,1
10,75,1,2,3,1
10,75,1,3,3,1
10,75,2,1,3,0
10,75,2,2,3,0
10,75,2,3,3,0
10,75,3,1,3,2
10,75,3,2,3,2
10,75,3,3,3,1
10,75,4,1,3,0
10,75,4,2,3,0
10,75,4,3,3,0
10,75,5,1,3,0
10,75,5,2,3,0
10,75,5,3,3,0
10,75,1,1,4,2
10,75,1,2,4,5
10,75,1,3,4,4
10,75,2,1,4,3
10,75,2,2,4,3
10,75,2,3,4,3
10,75,3,1,4,4
10,75,3,2,4,5
10,75,3,3,4,4
10,75,4,1,4,2
10,75,4,2,4,1
10,75,4,3,4,2
10,75,5,1,4,5
10,75,5,2,4,5
10,75,5,3,4,5
10,78,1,1,1,0
10,78,1,2,1,0
10,78,1,3,1,0
10,78,2,1,1,0
10,78,2,2,1,0
10,78,2,3,1,0
10,78,3,1,1,0
10,78,3,2,1,0
10,78,3,3,1,0
10,78,4,1,1,0
10,78,4,2,1,0
10,78,4,3,1,0
10,78,5,1,1,0
10,78,5,2,1,0
10,78,5,3,1,0
10,78,1,1,2,0
10,78,1,2,2,0
10,78,1,3,2,0
10,78,2,1,2,0
10,78,2,2,2,0
10,78,2,3,2,0
10,78,3,1,2,0
10,78,3,2,2,0
10,78,3,3,2,0
10,78,4,1,2,0
10,78,4,2,2,0
10,78,4,3,2,0
10,78,5,1,2,0
10,78,5,2,2,0
10,78,5,3,2,0
10,78,1,1,3,0
10,78,1,2,3,0
10,78,1,3,3,0
10,78,2,1,3,1
10,78,2,2,3,1
10,78,2,3,3,1
10,78,3,1,3,1
10,78,3,2,3,3
10,78,3,3,3,3
10,78,4,1,3,0
10,78,4,2,3,0
10,78,4,3,3,0
10,78,5,1,3,0
10,78,5,2,3,0
10,78,5,3,3,0
10,78,1,1,4,0
10,78,1,2,4,2
10,78,1,3,4,3
10,78,2,1,4,5
10,78,2,2,4,4
10,78,2,3,4,5
10,78,3,1,4,6
10,78,3,2,4,3
10,78,3,3,4,7
10,78,4,1,4,2
10,78,4,2,4,3
10,78,4,3,4,3
10,78,5,1,4,6
10,78,5,2,4,6
10,78,5,3,4,6
10,81,1,1,1,0
10,81,1,2,1,0
10,81,1,3,1,0
10,81,2,1,1,0
10,81,2,2,1,0
10,81,2,3,1,0
10,81,3,1,1,0
10,81,3,2,1,0
10,81,3,3,1,0
10,81,4,1,1,0
10,81,4,2,1,0
10,81,4,3,1,0
10,81,5,1,1,0
10,81,5,2,1,0
10,81,5,3,1,0
10,81,1,1,2,0
10,81,1,2,2,0
10,81,1,3,2,0
10,81,2,1,2,0
10,81,2,2,2,0
10,81,2,3,2,0
10,81,3,1,2,0
10,81,3,2,2,0
10,81,3,3,2,0
10,81,4,1,2,0
10,81,4,2,2,0
10,81,4,3,2,0
10,81,5,1,2,0
10,81,5,2,2,0
10,81,5,3,2,0
10,81,1,1,3,0
10,81,1,2,3,0
10,81,1,3,3,0
10,81,2,1,3,0
10,81,2,2,3,0
10,81,2,3,3,0
10,81,3,1,3,1
10,81,3,2,3,1
10,81,3,3,3,1
10,81,4,1,3,0
10,81,4,2,3,0
10,81,4,3,3,0
10,81,5,1,3,0
10,81,5,2,3,0
10,81,5,3,3,0
10,81,1,1,4,2
10,81,1,2,4,2
10,81,1,3,4,2
10,81,2,1,4,3
10,81,2,2,4,5
10,81,2,3,4,5
10,81,3,1,4,5
10,81,3,2,4,7
10,81,3,3,4,6
10,81,4,1,4,2
10,81,4,2,4,3
10,81,4,3,4,3
10,81,5,1,4,5
10,81,5,2,4,3
10,81,5,3,4,5
10,84,1,1,1,0
10,84,1,2,1,0
10,84,1,3,1,0
10,84,2,1,1,0
10,84,2,2,1,0
10,84,2,3,1,0
10,84,3,1,1,0
10,84,3,2,1,0
10,84,3,3,1,0
10,84,4,1,1,0
10,84,4,2,1,0
10,84,4,3,1,0
10,84,5,1,1,0
10,84,5,2,1,0
10,84,5,3,1,0
10,84,1,1,2,0
10,84,1,2,2,0
10,84,1,3,2,0
10,84,2,1,2,0
10,84,2,2,2,0
10,84,2,3,2,0
10,84,3,1,2,0
10,84,3,2,2,0
10,84,3,3,2,0
10,84,4,1,2,0
10,84,4,2,2,0
10,84,4,3,2,0
10,84,5,1,2,0
10,84,5,2,2,0
10,84,5,3,2,0
10,84,1,1,3,0
10,84,1,2,3,0
10,84,1,3,3,0
10,84,2,1,3,0
10,84,2,2,3,0
10,84,2,3,3,0
10,84,3,1,3,0
10,84,3,2,3,0
10,84,3,3,3,0
10,84,4,1,3,0
10,84,4,2,3,0
10,84,4,3,3,0
10,84,5,1,3,0
10,84,5,2,3,0
10,84,5,3,3,0
10,84,1,1,4,4
10,84,1,2,4,2
10,84,1,3,4,4
10,84,2,1,4,3
10,84,2,2,4,3
10,84,2,3,4,3
10,84,3,1,4,6
10,84,3,2,4,6
10,84,3,3,4,6
10,84,4,1,4,4
10,84,4,2,4,4
10,84,4,3,4,4
10,84,5,1,4,5
10,84,5,2,4,2
10,84,5,3,4,5
10,87,1,1,1,0
10,87,1,2,1,0
10,87,1,3,1,0
10,87,2,1,1,0
10,87,2,2,1,0
10,87,2,3,1,0
10,87,3,1,1,0
10,87,3,2,1,0
10,87,3,3,1,0
10,87,4,1,1,0
10,87,4,2,1,0
10,87,4,3,1,0
10,87,5,1,1,0
10,87,5,2,1,0
10,87,5,3,1,0
10,87,1,1,2,0
10,87,1,2,2,0
10,87,1,3,2,0
10,87,2,1,2,0
10,87,2,2,2,0
10,87,2,3,2,0
10,87,3,1,2,0
10,87,3,2,2,0
10,87,3,3,2,0
10,87,4,1,2,0
10,87,4,2,2,0
10,87,4,3,2,0
10,87,5,1,2,0
10,87,5,2,2,0
10,87,5,3,2,0
10,87,1,1,3,1
10,87,1,2,3,1
10,87,1,3,3,1
10,87,2,1,3,0
10,87,2,2,3,0
10,87,2,3,3,0
10,87,3,1,3,0
10,87,3,2,3,0
10,87,3,3,3,0
10,87,4,1,3,0
10,87,4,2,3,0
10,87,4,3,3,0
10,87,5,1,3,0
10,87,5,2,3,0
10,87,5,3,3,0
10,87,1,1,4,4
10,87,1,2,4,2
10,87,1,3,4,4
10,87,2,1,4,4
10,87,2,2,4,4
10,87,2,3,4,4
10,87,3,1,4,6
10,87,3,2,4,3
10,87,3,3,4,6
10,87,4,1,4,2
10,87,4,2,4,2
10,87,4,3,4,2
10,87,5,1,4,3
10,87,5,2,4,4
10,87,5,3,4,4
10,90,1,1,1,0
10,90,1,2,1,0
10,90,1,3,1,0
10,90,2,1,1,0
10,90,2,2,1,0
10,90,2,3,1,0
10,90,3,1,1,0
10,90,3,2,1,0
10,90,3,3,1,0
10,90,4,1,1,0
10,90,4,2,1,0
10,90,4,3,1,0
10,90,5,1,1,0
10,90,5,2,1,0
10,90,5,3,1,0
10,90,1,1,2,0
10,90,1,2,2,0
10,90,1,3,2,0
10,90,2,1,2,0
10,90,2,2,2,0
10,90,2,3,2,0
10,90,3,1,2,0
10,90,3,2,2,0
10,90,3,3,2,0
10,90,4,1,2,0
10,90,4,2,2,0
10,90,4,3,2,0
10,90,5,1,2,0
10,90,5,2,2,0
10,90,5,3,2,0
10,90,1,1,3,0
10,90,1,2,3,1
10,90,1,3,3,1
10,90,2,1,3,0
10,90,2,2,3,0
10,90,2,3,3,0
10,90,3,1,3,0
10,90,3,2,3,0
10,90,3,3,3,0
10,90,4,1,3,0
10,90,4,2,3,0
10,90,4,3,3,0
10,90,5,1,3,0
10,90,5,2,3,0
10,90,5,3,3,0
10,90,1,1,4,1
10,90,1,2,4,3
10,90,1,3,4,3
10,90,2,1,4,4
10,90,2,2,4,4
10,90,2,3,4,4
10,90,3,1,4,4
10,90,3,2,4,4
10,90,3,3,4,4
10,90,4,1,4,2
10,90,4,2,4,3
10,90,4,3,4,3
10,90,5,1,4,5
10,90,5,2,4,5
10,90,5,3,4,5
10,93,1,1,1,0
10,93,1,2,1,0
10,93,1,3,1,0
10,93,2,1,1,0
10,93,2,2,1,0
10,93,2,3,1,0
10,93,3,1,1,0
10,93,3,2,1,0
10,93,3,3,1,0
10,93,4,1,1,0
10,93,4,2,1,0
10,93,4,3,1,0
10,93,5,1,1,0
10,93,5,2,1,0
10,93,5,3,1,0
10,93,1,1,2,0
10,93,1,2,2,0
10,93,1,3,2,0
10,93,2,1,2,0
10,93,2,2,2,0
10,93,2,3,2,0
10,93,3,1,2,0
10,93,3,2,2,0
10,93,3,3,2,0
10,93,4,1,2,0
10,93,4,2,2,0
10,93,4,3,2,0
10,93,5,1,2,0
10,93,5,2,2,0
10,93,5,3,2,0
10,93,1,1,3,0
10,93,1,2,3,1
10,93,1,3,3,1
10,93,2,1,3,0
10,93,2,2,3,0
10,93,2,3,3,0
10,93,3,1,3,1
10,93,3,2,3,2
10,93,3,3,3,2
10,93,4,1,3,0
10,93,4,2,3,0
10,93,4,3,3,0
10,93,5,1,3,0
10,93,5,2,3,0
10,93,5,3,3,0
10,93,1,1,4,3
10,93,1,2,4,2
10,93,1,3,4,3
10,93,2,1,4,3
10,93,2,2,4,2
10,93,2,3,4,3
10,93,3,1,4,6
10,93,3,2,4,5
10,93,3,3,4,6
10,93,4,1,4,2
10,93,4,2,4,2
10,93,4,3,4,2
10,93,5,1,4,1
10,93,5,2,4,1
10,93,5,3,4,1
10,96,1,1,1,0
10,96,1,2,1,0
10,96,1,3,1,0
10,96,2,1,1,0
10,96,2,2,1,0
10,96,2,3,1,0
10,96,3,1,1,0
10,96,3,2,1,0
10,96,3,3,1,0
10,96,4,1,1,0
10,96,4,2,1,0
10,96,4,3,1,0
10,96,5,1,1,0
10,96,5,2,1,0
10,96,5,3,1,0
10,96,1,1,2,0
10,96,1,2,2,0
10,96,1,3,2,0
10,96,2,1,2,0
10,96,2,2,2,0
10,96,2,3,2,0
10,96,3,1,2,0
10,96,3,2,2,0
10,96,3,3,2,0
10,96,4,1,2,0
10,96,4,2,2,0
10,96,4,3,2,0
10,96,5,1,2,0
10,96,5,2,2,0
10,96,5,3,2,0
10,96,1,1,3,0
10,96,1,2,3,0
10,96,1,3,3,0
10,96,2,1,3,0
10,96,2,2,3,0
10,96,2,3,3,0
10,96,3,1,3,1
10,96,3,2,3,1
10,96,3,3,3,1
10,96,4,1,3,0
10,96,4,2,3,0
10,96,4,3,3,0
10,96,5,1,3,0
10,96,5,2,3,0
10,96,5,3,3,0
10,96,1,1,4,4
10,96,1,2,4,2
10,96,1,3,4,4
10,96,2,1,4,1
10,96,2,2,4,1
10,96,2,3,4,1
10,96,3,1,4,6
10,96,3,2,4,4
10,96,3,3,4,6
10,96,4,1,4,2
10,96,4,2,4,2
10,96,4,3,4,2
10,96,5,1,4,1
10,96,5,2,4,3
10,96,5,3,4,4
10,99,1,1,1,0
10,99,1,2,1,0
10,99,1,3,1,0
10,99,2,1,1,0
10,99,2,2,1,0
10,99,2,3,1,0
10,99,3,1,1,0
10,99,3,2,1,0
10,99,3,3,1,0
10,99,4,1,1,0
10,99,4,2,1,0
10,99,4,3,1,0
10,99,5,1,1,0
10,99,5,2,1,0
10,99,5,3,1,0
10,99,1,1,2,0
10,99,1,2,2,0
10,99,1,3,2,0
10,99,2,1,2,0
10,99,2,2,2,0
10,99,2,3,2,0
10,99,3,1,2,0
10,99,3,2,2,0
10,99,3,3,2,0
10,99,4,1,2,0
10,99,4,2,2,0
10,99,4,3,2,0
10,99,5,1,2,0
10,99,5,2,2,0
10,99,5,3,2,0
10,99,1,1,3,0
10,99,1,2,3,0
10,99,1,3,3,0
10,99,2,1,3,0
10,99,2,2,3,0
10,99,2,3,3,0
10,99,3,1,3,0
10,99,3,2,3,0
10,99,3,3,3,0
10,99,4,1,3,0
10,99,4,2,3,0
10,99,4,3,3,0
10,99,5,1,3,0
10,99,5,2,3,0
10,99,5,3,3,0
10,99,1,1,4,3
10,99,1,2,4,2
10,99,1,3,4,3
10,99,2,1,4,3
10,99,2,2,4,3
10,99,2,3,4,3
10,99,3,1,4,2
10,99,3,2,4,3
10,99,3,3,4,3
10,99,4,1,4,2
10,99,4,2,4,2
10,99,4,3,4,2
10,99,5,1,4,0
10,99,5,2,4,2
10,99,5,3,4,2
10,102,1,1,1,0
10,102,1,2,1,0
10,102,1,3,1,0
10,102,2,1,1,0
10,102,2,2,1,0
10,102,2,3,1,0
10,102,3,1,1,0
10,102,3,2,1,0
10,102,3,3,1,0
10,102,4,1,1,0
10,102,4,2,1,0
10,102,4,3,1,0
10,102,5,1,1,0
10,102,5,2,1,0
10,102,5,3,1,0
10,102,1,1,2,0
10,102,1,2,2,0
10,102,1,3,2,0
10,102,2,1,2,0
10,102,2,2,2,0
10,102,2,3,2,0
10,102,3,1,2,0
10,102,3,2,2,0
10,102,3,3,2,0
10,102,4,1,2,0
10,102,4,2,2,0
10,102,4,3,2,0
10,102,5,1,2,0
10,102,5,2,2,0
10,102,5,3,2,0
10,102,1,1,3,0
10,102,1,2,3,0
10,102,1,3,3,0
10,102,2,1,3,0
10,102,2,2,3,0
10,102,2,3,3,0
10,102,3,1,3,0
10,102,3,2,3,0
10,102,3,3,3,0
10,102,4,1,3,0
10,102,4,2,3,0
10,102,4,3,3,0
10,102,5,1,3,0
10,102,5,2,3,0
10,102,5,3,3,0
10,102,1,1,4,3
10,102,1,2,4,3
10,102,1,3,4,3
10,102,2,1,4,1
10,102,2,2,4,1
10,102,2,3,4,1
10,102,3,1,4,0
10,102,3,2,4,1
10,102,3,3,4,1
10,102,4,1,4,1
10,102,4,2,4,1
10,102,4,3,4,1
10,102,5,1,4,1
10,102,5,2,4,1
10,102,5,3,4,1
10,105,1,1,1,0
10,105,1,2,1,0
10,105,1,3,1,0
10,105,2,1,1,0
10,105,2,2,1,0
10,105,2,3,1,0
10,105,3,1,1,0
10,105,3,2,1,0
10,105,3,3,1,0
10,105,4,1,1,0
10,105,4,2,1,0
10,105,4,3,1,0
10,105,5,1,1,0
10,105,5,2,1,0
10,105,5,3,1,0
10,105,1,1,2,0
10,105,1,2,2,0
10,105,1,3,2,0
10,105,2,1,2,0
10,105,2,2,2,0
10,105,2,3,2,0
10,105,3,1,2,0
10,105,3,2,2,0
10,105,3,3,2,0
10,105,4,1,2,0
10,105,4,2,2,0
10,105,4,3,2,0
10,105,5,1,2,0
10,105,5,2,2,0
10,105,5,3,2,0
10,105,1,1,3,0
10,105,1,2,3,0
10,105,1,3,3,0
10,105,2,1,3,0
10,105,2,2,3,0
10,105,2,3,3,0
10,105,3,1,3,0
10,105,3,2,3,0
10,105,3,3,3,0
10,105,4,1,3,0
10,105,4,2,3,0
10,105,4,3,3,0
10,105,5,1,3,0
10,105,5,2,3,0
10,105,5,3,3,0
10,105,1,1,4,1
10,105,1,2,4,1
10,105,1,3,4,1
10,105,2,1,4,2
10,105,2,2,4,2
10,105,2,3,4,2
10,105,3,1,4,2
10,105,3,2,4,2
10,105,3,3,4,2
10,105,4,1,4,1
10,105,4,2,4,1
10,105,4,3,4,1
10,105,5,1,4,0
10,105,5,2,4,2
10,105,5,3,4,2
10,108,1,1,1,0
10,108,1,2,1,0
10,108,1,3,1,0
10,108,2,1,1,0
10,108,2,2,1,0
10,108,2,3,1,0
10,108,3,1,1,0
10,108,3,2,1,0
10,108,3,3,1,0
10,108,4,1,1,0
10,108,4,2,1,0
10,108,4,3,1,0
10,108,5,1,1,0
10,108,5,2,1,0
10,108,5,3,1,0
10,108,1,1,2,0
10,108,1,2,2,0
10,108,1,3,2,0
10,108,2,1,2,0
10,108,2,2,2,0
10,108,2,3,2,0
10,108,3,1,2,0
10,108,3,2,2,0
10,108,3,3,2,0
10,108,4,1,2,0
10,108,4,2,2,0
10,108,4,3,2,0
10,108,5,1,2,0
10,108,5,2,2,0
10,108,5,3,2,0
10,108,1,1,3,0
10,108,1,2,3,0
10,108,1,3,3,0
10,108,2,1,3,0
10,108,2,2,3,0
10,108,2,3,3,0
10,108,3,1,3,0
10,108,3,2,3,0
10,108,3,3,3,0
10,108,4,1,3,0
10,108,4,2,3,0
10,108,4,3,3,0
10,108,5,1,3,0
10,108,5,2,3,0
10,108,5,3,3,0
10,108,1,1,4,2
10,108,1,2,4,4
10,108,1,3,4,5
10,108,2,1,4,1
10,108,2,2,4,2
10,108,2,3,4,2
10,108,3,1,4,2
10,108,3,2,4,2
10,108,3,3,4,1
10,108,4,1,4,1
10,108,4,2,4,1
10,108,4,3,4,1
10,108,5,1,4,2
10,108,5,2,4,2
10,108,5,3,4,2
10,111,1,1,1,0
10,111,1,2,1,0
10,111,1,3,1,0
10,111,2,1,1,0
